left,top,right,bottom,id
11174269.7411234211176634,616329.0708626243285835,11175269.7411234211176634,615329.0708626243285835,"1227"
11174269.7411234211176634,615329.0708626243285835,11175269.7411234211176634,614329.0708626243285835,"1228"
11174269.7411234211176634,614329.0708626243285835,11175269.7411234211176634,613329.0708626243285835,"1229"
11174269.7411234211176634,613329.0708626243285835,11175269.7411234211176634,612329.0708626243285835,"1230"
11174269.7411234211176634,612329.0708626243285835,11175269.7411234211176634,611329.0708626243285835,"1231"
11174269.7411234211176634,611329.0708626243285835,11175269.7411234211176634,610329.0708626243285835,"1232"
11174269.7411234211176634,610329.0708626243285835,11175269.7411234211176634,609329.0708626243285835,"1233"
11174269.7411234211176634,609329.0708626243285835,11175269.7411234211176634,608329.0708626243285835,"1234"
11174269.7411234211176634,608329.0708626243285835,11175269.7411234211176634,607329.0708626243285835,"1235"
11174269.7411234211176634,607329.0708626243285835,11175269.7411234211176634,606329.0708626243285835,"1236"
11174269.7411234211176634,606329.0708626243285835,11175269.7411234211176634,605329.0708626243285835,"1237"
11174269.7411234211176634,605329.0708626243285835,11175269.7411234211176634,604329.0708626243285835,"1238"
11174269.7411234211176634,604329.0708626243285835,11175269.7411234211176634,603329.0708626243285835,"1239"
11174269.7411234211176634,603329.0708626243285835,11175269.7411234211176634,602329.0708626243285835,"1240"
11174269.7411234211176634,602329.0708626243285835,11175269.7411234211176634,601329.0708626243285835,"1241"
11174269.7411234211176634,601329.0708626243285835,11175269.7411234211176634,600329.0708626243285835,"1242"
11174269.7411234211176634,600329.0708626243285835,11175269.7411234211176634,599329.0708626243285835,"1243"
11174269.7411234211176634,599329.0708626243285835,11175269.7411234211176634,598329.0708626243285835,"1244"
11174269.7411234211176634,598329.0708626243285835,11175269.7411234211176634,597329.0708626243285835,"1245"
11174269.7411234211176634,597329.0708626243285835,11175269.7411234211176634,596329.0708626243285835,"1246"
11174269.7411234211176634,596329.0708626243285835,11175269.7411234211176634,595329.0708626243285835,"1247"
11174269.7411234211176634,595329.0708626243285835,11175269.7411234211176634,594329.0708626243285835,"1248"
11174269.7411234211176634,594329.0708626243285835,11175269.7411234211176634,593329.0708626243285835,"1249"
11174269.7411234211176634,593329.0708626243285835,11175269.7411234211176634,592329.0708626243285835,"1250"
11174269.7411234211176634,592329.0708626243285835,11175269.7411234211176634,591329.0708626243285835,"1251"
11174269.7411234211176634,591329.0708626243285835,11175269.7411234211176634,590329.0708626243285835,"1252"
11174269.7411234211176634,590329.0708626243285835,11175269.7411234211176634,589329.0708626243285835,"1253"
11174269.7411234211176634,589329.0708626243285835,11175269.7411234211176634,588329.0708626243285835,"1254"
11174269.7411234211176634,588329.0708626243285835,11175269.7411234211176634,587329.0708626243285835,"1255"
11174269.7411234211176634,587329.0708626243285835,11175269.7411234211176634,586329.0708626243285835,"1256"
11174269.7411234211176634,586329.0708626243285835,11175269.7411234211176634,585329.0708626243285835,"1257"
11174269.7411234211176634,585329.0708626243285835,11175269.7411234211176634,584329.0708626243285835,"1258"
11174269.7411234211176634,584329.0708626243285835,11175269.7411234211176634,583329.0708626243285835,"1259"
11174269.7411234211176634,583329.0708626243285835,11175269.7411234211176634,582329.0708626243285835,"1260"
11174269.7411234211176634,582329.0708626243285835,11175269.7411234211176634,581329.0708626243285835,"1261"
11174269.7411234211176634,581329.0708626243285835,11175269.7411234211176634,580329.0708626243285835,"1262"
11174269.7411234211176634,580329.0708626243285835,11175269.7411234211176634,579329.0708626243285835,"1263"
11174269.7411234211176634,579329.0708626243285835,11175269.7411234211176634,578329.0708626243285835,"1264"
11174269.7411234211176634,578329.0708626243285835,11175269.7411234211176634,577329.0708626243285835,"1265"
11174269.7411234211176634,577329.0708626243285835,11175269.7411234211176634,576329.0708626243285835,"1266"
11174269.7411234211176634,576329.0708626243285835,11175269.7411234211176634,575329.0708626243285835,"1267"
11174269.7411234211176634,575329.0708626243285835,11175269.7411234211176634,574329.0708626243285835,"1268"
11174269.7411234211176634,574329.0708626243285835,11175269.7411234211176634,573329.0708626243285835,"1269"
11174269.7411234211176634,573329.0708626243285835,11175269.7411234211176634,572329.0708626243285835,"1270"
11174269.7411234211176634,572329.0708626243285835,11175269.7411234211176634,571329.0708626243285835,"1271"
11174269.7411234211176634,571329.0708626243285835,11175269.7411234211176634,570329.0708626243285835,"1272"
11175269.7411234211176634,623329.0708626243285835,11176269.7411234211176634,622329.0708626243285835,"1273"
11175269.7411234211176634,622329.0708626243285835,11176269.7411234211176634,621329.0708626243285835,"1274"
11175269.7411234211176634,621329.0708626243285835,11176269.7411234211176634,620329.0708626243285835,"1275"
11175269.7411234211176634,620329.0708626243285835,11176269.7411234211176634,619329.0708626243285835,"1276"
11175269.7411234211176634,619329.0708626243285835,11176269.7411234211176634,618329.0708626243285835,"1277"
11175269.7411234211176634,618329.0708626243285835,11176269.7411234211176634,617329.0708626243285835,"1278"
11175269.7411234211176634,617329.0708626243285835,11176269.7411234211176634,616329.0708626243285835,"1279"
11175269.7411234211176634,616329.0708626243285835,11176269.7411234211176634,615329.0708626243285835,"1280"
11175269.7411234211176634,615329.0708626243285835,11176269.7411234211176634,614329.0708626243285835,"1281"
11175269.7411234211176634,614329.0708626243285835,11176269.7411234211176634,613329.0708626243285835,"1282"
11175269.7411234211176634,613329.0708626243285835,11176269.7411234211176634,612329.0708626243285835,"1283"
11175269.7411234211176634,612329.0708626243285835,11176269.7411234211176634,611329.0708626243285835,"1284"
11175269.7411234211176634,611329.0708626243285835,11176269.7411234211176634,610329.0708626243285835,"1285"
11175269.7411234211176634,610329.0708626243285835,11176269.7411234211176634,609329.0708626243285835,"1286"
11175269.7411234211176634,609329.0708626243285835,11176269.7411234211176634,608329.0708626243285835,"1287"
11175269.7411234211176634,608329.0708626243285835,11176269.7411234211176634,607329.0708626243285835,"1288"
11175269.7411234211176634,607329.0708626243285835,11176269.7411234211176634,606329.0708626243285835,"1289"
11175269.7411234211176634,606329.0708626243285835,11176269.7411234211176634,605329.0708626243285835,"1290"
11175269.7411234211176634,605329.0708626243285835,11176269.7411234211176634,604329.0708626243285835,"1291"
11175269.7411234211176634,604329.0708626243285835,11176269.7411234211176634,603329.0708626243285835,"1292"
11175269.7411234211176634,603329.0708626243285835,11176269.7411234211176634,602329.0708626243285835,"1293"
11175269.7411234211176634,602329.0708626243285835,11176269.7411234211176634,601329.0708626243285835,"1294"
11175269.7411234211176634,601329.0708626243285835,11176269.7411234211176634,600329.0708626243285835,"1295"
11175269.7411234211176634,600329.0708626243285835,11176269.7411234211176634,599329.0708626243285835,"1296"
11175269.7411234211176634,599329.0708626243285835,11176269.7411234211176634,598329.0708626243285835,"1297"
11175269.7411234211176634,598329.0708626243285835,11176269.7411234211176634,597329.0708626243285835,"1298"
11175269.7411234211176634,597329.0708626243285835,11176269.7411234211176634,596329.0708626243285835,"1299"
11175269.7411234211176634,596329.0708626243285835,11176269.7411234211176634,595329.0708626243285835,"1300"
11175269.7411234211176634,595329.0708626243285835,11176269.7411234211176634,594329.0708626243285835,"1301"
11175269.7411234211176634,594329.0708626243285835,11176269.7411234211176634,593329.0708626243285835,"1302"
11175269.7411234211176634,593329.0708626243285835,11176269.7411234211176634,592329.0708626243285835,"1303"
11175269.7411234211176634,592329.0708626243285835,11176269.7411234211176634,591329.0708626243285835,"1304"
11175269.7411234211176634,591329.0708626243285835,11176269.7411234211176634,590329.0708626243285835,"1305"
11175269.7411234211176634,590329.0708626243285835,11176269.7411234211176634,589329.0708626243285835,"1306"
11175269.7411234211176634,589329.0708626243285835,11176269.7411234211176634,588329.0708626243285835,"1307"
11175269.7411234211176634,588329.0708626243285835,11176269.7411234211176634,587329.0708626243285835,"1308"
11175269.7411234211176634,587329.0708626243285835,11176269.7411234211176634,586329.0708626243285835,"1309"
11175269.7411234211176634,586329.0708626243285835,11176269.7411234211176634,585329.0708626243285835,"1310"
11175269.7411234211176634,585329.0708626243285835,11176269.7411234211176634,584329.0708626243285835,"1311"
11175269.7411234211176634,584329.0708626243285835,11176269.7411234211176634,583329.0708626243285835,"1312"
11175269.7411234211176634,583329.0708626243285835,11176269.7411234211176634,582329.0708626243285835,"1313"
11175269.7411234211176634,582329.0708626243285835,11176269.7411234211176634,581329.0708626243285835,"1314"
11175269.7411234211176634,581329.0708626243285835,11176269.7411234211176634,580329.0708626243285835,"1315"
11175269.7411234211176634,580329.0708626243285835,11176269.7411234211176634,579329.0708626243285835,"1316"
11175269.7411234211176634,579329.0708626243285835,11176269.7411234211176634,578329.0708626243285835,"1317"
11175269.7411234211176634,578329.0708626243285835,11176269.7411234211176634,577329.0708626243285835,"1318"
11175269.7411234211176634,577329.0708626243285835,11176269.7411234211176634,576329.0708626243285835,"1319"
11175269.7411234211176634,576329.0708626243285835,11176269.7411234211176634,575329.0708626243285835,"1320"
11175269.7411234211176634,575329.0708626243285835,11176269.7411234211176634,574329.0708626243285835,"1321"
11175269.7411234211176634,574329.0708626243285835,11176269.7411234211176634,573329.0708626243285835,"1322"
11175269.7411234211176634,573329.0708626243285835,11176269.7411234211176634,572329.0708626243285835,"1323"
11175269.7411234211176634,572329.0708626243285835,11176269.7411234211176634,571329.0708626243285835,"1324"
11175269.7411234211176634,571329.0708626243285835,11176269.7411234211176634,570329.0708626243285835,"1325"
11176269.7411234211176634,623329.0708626243285835,11177269.7411234211176634,622329.0708626243285835,"1326"
11176269.7411234211176634,622329.0708626243285835,11177269.7411234211176634,621329.0708626243285835,"1327"
11176269.7411234211176634,621329.0708626243285835,11177269.7411234211176634,620329.0708626243285835,"1328"
11176269.7411234211176634,620329.0708626243285835,11177269.7411234211176634,619329.0708626243285835,"1329"
11176269.7411234211176634,619329.0708626243285835,11177269.7411234211176634,618329.0708626243285835,"1330"
11176269.7411234211176634,618329.0708626243285835,11177269.7411234211176634,617329.0708626243285835,"1331"
11176269.7411234211176634,617329.0708626243285835,11177269.7411234211176634,616329.0708626243285835,"1332"
11176269.7411234211176634,616329.0708626243285835,11177269.7411234211176634,615329.0708626243285835,"1333"
11176269.7411234211176634,615329.0708626243285835,11177269.7411234211176634,614329.0708626243285835,"1334"
11176269.7411234211176634,614329.0708626243285835,11177269.7411234211176634,613329.0708626243285835,"1335"
11176269.7411234211176634,613329.0708626243285835,11177269.7411234211176634,612329.0708626243285835,"1336"
11176269.7411234211176634,612329.0708626243285835,11177269.7411234211176634,611329.0708626243285835,"1337"
11176269.7411234211176634,611329.0708626243285835,11177269.7411234211176634,610329.0708626243285835,"1338"
11176269.7411234211176634,610329.0708626243285835,11177269.7411234211176634,609329.0708626243285835,"1339"
11176269.7411234211176634,609329.0708626243285835,11177269.7411234211176634,608329.0708626243285835,"1340"
11176269.7411234211176634,608329.0708626243285835,11177269.7411234211176634,607329.0708626243285835,"1341"
11176269.7411234211176634,607329.0708626243285835,11177269.7411234211176634,606329.0708626243285835,"1342"
11176269.7411234211176634,606329.0708626243285835,11177269.7411234211176634,605329.0708626243285835,"1343"
11176269.7411234211176634,605329.0708626243285835,11177269.7411234211176634,604329.0708626243285835,"1344"
11176269.7411234211176634,604329.0708626243285835,11177269.7411234211176634,603329.0708626243285835,"1345"
11176269.7411234211176634,603329.0708626243285835,11177269.7411234211176634,602329.0708626243285835,"1346"
11176269.7411234211176634,602329.0708626243285835,11177269.7411234211176634,601329.0708626243285835,"1347"
11176269.7411234211176634,601329.0708626243285835,11177269.7411234211176634,600329.0708626243285835,"1348"
11176269.7411234211176634,600329.0708626243285835,11177269.7411234211176634,599329.0708626243285835,"1349"
11176269.7411234211176634,599329.0708626243285835,11177269.7411234211176634,598329.0708626243285835,"1350"
11176269.7411234211176634,598329.0708626243285835,11177269.7411234211176634,597329.0708626243285835,"1351"
11176269.7411234211176634,597329.0708626243285835,11177269.7411234211176634,596329.0708626243285835,"1352"
11176269.7411234211176634,596329.0708626243285835,11177269.7411234211176634,595329.0708626243285835,"1353"
11176269.7411234211176634,595329.0708626243285835,11177269.7411234211176634,594329.0708626243285835,"1354"
11176269.7411234211176634,594329.0708626243285835,11177269.7411234211176634,593329.0708626243285835,"1355"
11176269.7411234211176634,593329.0708626243285835,11177269.7411234211176634,592329.0708626243285835,"1356"
11176269.7411234211176634,592329.0708626243285835,11177269.7411234211176634,591329.0708626243285835,"1357"
11176269.7411234211176634,591329.0708626243285835,11177269.7411234211176634,590329.0708626243285835,"1358"
11176269.7411234211176634,590329.0708626243285835,11177269.7411234211176634,589329.0708626243285835,"1359"
11176269.7411234211176634,589329.0708626243285835,11177269.7411234211176634,588329.0708626243285835,"1360"
11176269.7411234211176634,588329.0708626243285835,11177269.7411234211176634,587329.0708626243285835,"1361"
11176269.7411234211176634,587329.0708626243285835,11177269.7411234211176634,586329.0708626243285835,"1362"
11176269.7411234211176634,586329.0708626243285835,11177269.7411234211176634,585329.0708626243285835,"1363"
11176269.7411234211176634,585329.0708626243285835,11177269.7411234211176634,584329.0708626243285835,"1364"
11176269.7411234211176634,584329.0708626243285835,11177269.7411234211176634,583329.0708626243285835,"1365"
11176269.7411234211176634,583329.0708626243285835,11177269.7411234211176634,582329.0708626243285835,"1366"
11176269.7411234211176634,582329.0708626243285835,11177269.7411234211176634,581329.0708626243285835,"1367"
11176269.7411234211176634,581329.0708626243285835,11177269.7411234211176634,580329.0708626243285835,"1368"
11176269.7411234211176634,580329.0708626243285835,11177269.7411234211176634,579329.0708626243285835,"1369"
11176269.7411234211176634,579329.0708626243285835,11177269.7411234211176634,578329.0708626243285835,"1370"
11176269.7411234211176634,578329.0708626243285835,11177269.7411234211176634,577329.0708626243285835,"1371"
11176269.7411234211176634,577329.0708626243285835,11177269.7411234211176634,576329.0708626243285835,"1372"
11176269.7411234211176634,576329.0708626243285835,11177269.7411234211176634,575329.0708626243285835,"1373"
11176269.7411234211176634,575329.0708626243285835,11177269.7411234211176634,574329.0708626243285835,"1374"
11176269.7411234211176634,574329.0708626243285835,11177269.7411234211176634,573329.0708626243285835,"1375"
11176269.7411234211176634,573329.0708626243285835,11177269.7411234211176634,572329.0708626243285835,"1376"
11176269.7411234211176634,572329.0708626243285835,11177269.7411234211176634,571329.0708626243285835,"1377"
11176269.7411234211176634,571329.0708626243285835,11177269.7411234211176634,570329.0708626243285835,"1378"
11177269.7411234211176634,623329.0708626243285835,11178269.7411234211176634,622329.0708626243285835,"1379"
11177269.7411234211176634,622329.0708626243285835,11178269.7411234211176634,621329.0708626243285835,"1380"
11177269.7411234211176634,621329.0708626243285835,11178269.7411234211176634,620329.0708626243285835,"1381"
11177269.7411234211176634,620329.0708626243285835,11178269.7411234211176634,619329.0708626243285835,"1382"
11177269.7411234211176634,619329.0708626243285835,11178269.7411234211176634,618329.0708626243285835,"1383"
11177269.7411234211176634,618329.0708626243285835,11178269.7411234211176634,617329.0708626243285835,"1384"
11177269.7411234211176634,617329.0708626243285835,11178269.7411234211176634,616329.0708626243285835,"1385"
11177269.7411234211176634,616329.0708626243285835,11178269.7411234211176634,615329.0708626243285835,"1386"
11177269.7411234211176634,615329.0708626243285835,11178269.7411234211176634,614329.0708626243285835,"1387"
11177269.7411234211176634,614329.0708626243285835,11178269.7411234211176634,613329.0708626243285835,"1388"
11177269.7411234211176634,613329.0708626243285835,11178269.7411234211176634,612329.0708626243285835,"1389"
11177269.7411234211176634,612329.0708626243285835,11178269.7411234211176634,611329.0708626243285835,"1390"
11177269.7411234211176634,611329.0708626243285835,11178269.7411234211176634,610329.0708626243285835,"1391"
11177269.7411234211176634,610329.0708626243285835,11178269.7411234211176634,609329.0708626243285835,"1392"
11177269.7411234211176634,609329.0708626243285835,11178269.7411234211176634,608329.0708626243285835,"1393"
11177269.7411234211176634,608329.0708626243285835,11178269.7411234211176634,607329.0708626243285835,"1394"
11177269.7411234211176634,607329.0708626243285835,11178269.7411234211176634,606329.0708626243285835,"1395"
11177269.7411234211176634,606329.0708626243285835,11178269.7411234211176634,605329.0708626243285835,"1396"
11177269.7411234211176634,605329.0708626243285835,11178269.7411234211176634,604329.0708626243285835,"1397"
11177269.7411234211176634,604329.0708626243285835,11178269.7411234211176634,603329.0708626243285835,"1398"
11177269.7411234211176634,603329.0708626243285835,11178269.7411234211176634,602329.0708626243285835,"1399"
11177269.7411234211176634,602329.0708626243285835,11178269.7411234211176634,601329.0708626243285835,"1400"
11177269.7411234211176634,601329.0708626243285835,11178269.7411234211176634,600329.0708626243285835,"1401"
11177269.7411234211176634,600329.0708626243285835,11178269.7411234211176634,599329.0708626243285835,"1402"
11177269.7411234211176634,599329.0708626243285835,11178269.7411234211176634,598329.0708626243285835,"1403"
11177269.7411234211176634,598329.0708626243285835,11178269.7411234211176634,597329.0708626243285835,"1404"
11177269.7411234211176634,597329.0708626243285835,11178269.7411234211176634,596329.0708626243285835,"1405"
11177269.7411234211176634,596329.0708626243285835,11178269.7411234211176634,595329.0708626243285835,"1406"
11177269.7411234211176634,595329.0708626243285835,11178269.7411234211176634,594329.0708626243285835,"1407"
11177269.7411234211176634,594329.0708626243285835,11178269.7411234211176634,593329.0708626243285835,"1408"
11177269.7411234211176634,593329.0708626243285835,11178269.7411234211176634,592329.0708626243285835,"1409"
11177269.7411234211176634,592329.0708626243285835,11178269.7411234211176634,591329.0708626243285835,"1410"
11177269.7411234211176634,591329.0708626243285835,11178269.7411234211176634,590329.0708626243285835,"1411"
11177269.7411234211176634,590329.0708626243285835,11178269.7411234211176634,589329.0708626243285835,"1412"
11177269.7411234211176634,589329.0708626243285835,11178269.7411234211176634,588329.0708626243285835,"1413"
11177269.7411234211176634,588329.0708626243285835,11178269.7411234211176634,587329.0708626243285835,"1414"
11177269.7411234211176634,587329.0708626243285835,11178269.7411234211176634,586329.0708626243285835,"1415"
11177269.7411234211176634,586329.0708626243285835,11178269.7411234211176634,585329.0708626243285835,"1416"
11177269.7411234211176634,585329.0708626243285835,11178269.7411234211176634,584329.0708626243285835,"1417"
11177269.7411234211176634,584329.0708626243285835,11178269.7411234211176634,583329.0708626243285835,"1418"
11177269.7411234211176634,583329.0708626243285835,11178269.7411234211176634,582329.0708626243285835,"1419"
11177269.7411234211176634,582329.0708626243285835,11178269.7411234211176634,581329.0708626243285835,"1420"
11177269.7411234211176634,581329.0708626243285835,11178269.7411234211176634,580329.0708626243285835,"1421"
11177269.7411234211176634,580329.0708626243285835,11178269.7411234211176634,579329.0708626243285835,"1422"
11177269.7411234211176634,579329.0708626243285835,11178269.7411234211176634,578329.0708626243285835,"1423"
11177269.7411234211176634,578329.0708626243285835,11178269.7411234211176634,577329.0708626243285835,"1424"
11177269.7411234211176634,577329.0708626243285835,11178269.7411234211176634,576329.0708626243285835,"1425"
11177269.7411234211176634,576329.0708626243285835,11178269.7411234211176634,575329.0708626243285835,"1426"
11177269.7411234211176634,575329.0708626243285835,11178269.7411234211176634,574329.0708626243285835,"1427"
11177269.7411234211176634,574329.0708626243285835,11178269.7411234211176634,573329.0708626243285835,"1428"
11177269.7411234211176634,573329.0708626243285835,11178269.7411234211176634,572329.0708626243285835,"1429"
11177269.7411234211176634,572329.0708626243285835,11178269.7411234211176634,571329.0708626243285835,"1430"
11177269.7411234211176634,571329.0708626243285835,11178269.7411234211176634,570329.0708626243285835,"1431"
11178269.7411234211176634,623329.0708626243285835,11179269.7411234211176634,622329.0708626243285835,"1432"
11178269.7411234211176634,622329.0708626243285835,11179269.7411234211176634,621329.0708626243285835,"1433"
11178269.7411234211176634,621329.0708626243285835,11179269.7411234211176634,620329.0708626243285835,"1434"
11178269.7411234211176634,620329.0708626243285835,11179269.7411234211176634,619329.0708626243285835,"1435"
11178269.7411234211176634,619329.0708626243285835,11179269.7411234211176634,618329.0708626243285835,"1436"
11178269.7411234211176634,618329.0708626243285835,11179269.7411234211176634,617329.0708626243285835,"1437"
11178269.7411234211176634,617329.0708626243285835,11179269.7411234211176634,616329.0708626243285835,"1438"
11178269.7411234211176634,616329.0708626243285835,11179269.7411234211176634,615329.0708626243285835,"1439"
11178269.7411234211176634,615329.0708626243285835,11179269.7411234211176634,614329.0708626243285835,"1440"
11178269.7411234211176634,614329.0708626243285835,11179269.7411234211176634,613329.0708626243285835,"1441"
11178269.7411234211176634,613329.0708626243285835,11179269.7411234211176634,612329.0708626243285835,"1442"
11178269.7411234211176634,612329.0708626243285835,11179269.7411234211176634,611329.0708626243285835,"1443"
11178269.7411234211176634,611329.0708626243285835,11179269.7411234211176634,610329.0708626243285835,"1444"
11178269.7411234211176634,610329.0708626243285835,11179269.7411234211176634,609329.0708626243285835,"1445"
11178269.7411234211176634,609329.0708626243285835,11179269.7411234211176634,608329.0708626243285835,"1446"
11178269.7411234211176634,608329.0708626243285835,11179269.7411234211176634,607329.0708626243285835,"1447"
11178269.7411234211176634,607329.0708626243285835,11179269.7411234211176634,606329.0708626243285835,"1448"
11178269.7411234211176634,606329.0708626243285835,11179269.7411234211176634,605329.0708626243285835,"1449"
11178269.7411234211176634,605329.0708626243285835,11179269.7411234211176634,604329.0708626243285835,"1450"
11178269.7411234211176634,604329.0708626243285835,11179269.7411234211176634,603329.0708626243285835,"1451"
11178269.7411234211176634,603329.0708626243285835,11179269.7411234211176634,602329.0708626243285835,"1452"
11178269.7411234211176634,602329.0708626243285835,11179269.7411234211176634,601329.0708626243285835,"1453"
11178269.7411234211176634,601329.0708626243285835,11179269.7411234211176634,600329.0708626243285835,"1454"
11178269.7411234211176634,600329.0708626243285835,11179269.7411234211176634,599329.0708626243285835,"1455"
11178269.7411234211176634,599329.0708626243285835,11179269.7411234211176634,598329.0708626243285835,"1456"
11178269.7411234211176634,598329.0708626243285835,11179269.7411234211176634,597329.0708626243285835,"1457"
11178269.7411234211176634,597329.0708626243285835,11179269.7411234211176634,596329.0708626243285835,"1458"
11178269.7411234211176634,596329.0708626243285835,11179269.7411234211176634,595329.0708626243285835,"1459"
11178269.7411234211176634,595329.0708626243285835,11179269.7411234211176634,594329.0708626243285835,"1460"
11178269.7411234211176634,594329.0708626243285835,11179269.7411234211176634,593329.0708626243285835,"1461"
11178269.7411234211176634,593329.0708626243285835,11179269.7411234211176634,592329.0708626243285835,"1462"
11178269.7411234211176634,592329.0708626243285835,11179269.7411234211176634,591329.0708626243285835,"1463"
11178269.7411234211176634,591329.0708626243285835,11179269.7411234211176634,590329.0708626243285835,"1464"
11178269.7411234211176634,590329.0708626243285835,11179269.7411234211176634,589329.0708626243285835,"1465"
11178269.7411234211176634,589329.0708626243285835,11179269.7411234211176634,588329.0708626243285835,"1466"
11178269.7411234211176634,588329.0708626243285835,11179269.7411234211176634,587329.0708626243285835,"1467"
11178269.7411234211176634,587329.0708626243285835,11179269.7411234211176634,586329.0708626243285835,"1468"
11178269.7411234211176634,586329.0708626243285835,11179269.7411234211176634,585329.0708626243285835,"1469"
11178269.7411234211176634,585329.0708626243285835,11179269.7411234211176634,584329.0708626243285835,"1470"
11178269.7411234211176634,584329.0708626243285835,11179269.7411234211176634,583329.0708626243285835,"1471"
11178269.7411234211176634,583329.0708626243285835,11179269.7411234211176634,582329.0708626243285835,"1472"
11178269.7411234211176634,582329.0708626243285835,11179269.7411234211176634,581329.0708626243285835,"1473"
11178269.7411234211176634,581329.0708626243285835,11179269.7411234211176634,580329.0708626243285835,"1474"
11178269.7411234211176634,580329.0708626243285835,11179269.7411234211176634,579329.0708626243285835,"1475"
11178269.7411234211176634,579329.0708626243285835,11179269.7411234211176634,578329.0708626243285835,"1476"
11178269.7411234211176634,578329.0708626243285835,11179269.7411234211176634,577329.0708626243285835,"1477"
11178269.7411234211176634,577329.0708626243285835,11179269.7411234211176634,576329.0708626243285835,"1478"
11178269.7411234211176634,576329.0708626243285835,11179269.7411234211176634,575329.0708626243285835,"1479"
11178269.7411234211176634,575329.0708626243285835,11179269.7411234211176634,574329.0708626243285835,"1480"
11178269.7411234211176634,574329.0708626243285835,11179269.7411234211176634,573329.0708626243285835,"1481"
11178269.7411234211176634,573329.0708626243285835,11179269.7411234211176634,572329.0708626243285835,"1482"
11178269.7411234211176634,572329.0708626243285835,11179269.7411234211176634,571329.0708626243285835,"1483"
11178269.7411234211176634,571329.0708626243285835,11179269.7411234211176634,570329.0708626243285835,"1484"
11179269.7411234211176634,623329.0708626243285835,11180269.7411234211176634,622329.0708626243285835,"1485"
11179269.7411234211176634,622329.0708626243285835,11180269.7411234211176634,621329.0708626243285835,"1486"
11179269.7411234211176634,621329.0708626243285835,11180269.7411234211176634,620329.0708626243285835,"1487"
11179269.7411234211176634,620329.0708626243285835,11180269.7411234211176634,619329.0708626243285835,"1488"
11179269.7411234211176634,619329.0708626243285835,11180269.7411234211176634,618329.0708626243285835,"1489"
11179269.7411234211176634,618329.0708626243285835,11180269.7411234211176634,617329.0708626243285835,"1490"
11179269.7411234211176634,617329.0708626243285835,11180269.7411234211176634,616329.0708626243285835,"1491"
11179269.7411234211176634,616329.0708626243285835,11180269.7411234211176634,615329.0708626243285835,"1492"
11179269.7411234211176634,615329.0708626243285835,11180269.7411234211176634,614329.0708626243285835,"1493"
11179269.7411234211176634,614329.0708626243285835,11180269.7411234211176634,613329.0708626243285835,"1494"
11179269.7411234211176634,613329.0708626243285835,11180269.7411234211176634,612329.0708626243285835,"1495"
11179269.7411234211176634,612329.0708626243285835,11180269.7411234211176634,611329.0708626243285835,"1496"
11179269.7411234211176634,611329.0708626243285835,11180269.7411234211176634,610329.0708626243285835,"1497"
11179269.7411234211176634,610329.0708626243285835,11180269.7411234211176634,609329.0708626243285835,"1498"
11179269.7411234211176634,609329.0708626243285835,11180269.7411234211176634,608329.0708626243285835,"1499"
11179269.7411234211176634,608329.0708626243285835,11180269.7411234211176634,607329.0708626243285835,"1500"
11179269.7411234211176634,607329.0708626243285835,11180269.7411234211176634,606329.0708626243285835,"1501"
11179269.7411234211176634,606329.0708626243285835,11180269.7411234211176634,605329.0708626243285835,"1502"
11179269.7411234211176634,605329.0708626243285835,11180269.7411234211176634,604329.0708626243285835,"1503"
11179269.7411234211176634,604329.0708626243285835,11180269.7411234211176634,603329.0708626243285835,"1504"
11179269.7411234211176634,603329.0708626243285835,11180269.7411234211176634,602329.0708626243285835,"1505"
11179269.7411234211176634,602329.0708626243285835,11180269.7411234211176634,601329.0708626243285835,"1506"
11179269.7411234211176634,601329.0708626243285835,11180269.7411234211176634,600329.0708626243285835,"1507"
11179269.7411234211176634,600329.0708626243285835,11180269.7411234211176634,599329.0708626243285835,"1508"
11179269.7411234211176634,599329.0708626243285835,11180269.7411234211176634,598329.0708626243285835,"1509"
11179269.7411234211176634,598329.0708626243285835,11180269.7411234211176634,597329.0708626243285835,"1510"
11179269.7411234211176634,597329.0708626243285835,11180269.7411234211176634,596329.0708626243285835,"1511"
11179269.7411234211176634,596329.0708626243285835,11180269.7411234211176634,595329.0708626243285835,"1512"
11179269.7411234211176634,595329.0708626243285835,11180269.7411234211176634,594329.0708626243285835,"1513"
11179269.7411234211176634,594329.0708626243285835,11180269.7411234211176634,593329.0708626243285835,"1514"
11179269.7411234211176634,593329.0708626243285835,11180269.7411234211176634,592329.0708626243285835,"1515"
11179269.7411234211176634,592329.0708626243285835,11180269.7411234211176634,591329.0708626243285835,"1516"
11179269.7411234211176634,591329.0708626243285835,11180269.7411234211176634,590329.0708626243285835,"1517"
11179269.7411234211176634,590329.0708626243285835,11180269.7411234211176634,589329.0708626243285835,"1518"
11179269.7411234211176634,589329.0708626243285835,11180269.7411234211176634,588329.0708626243285835,"1519"
11179269.7411234211176634,588329.0708626243285835,11180269.7411234211176634,587329.0708626243285835,"1520"
11179269.7411234211176634,587329.0708626243285835,11180269.7411234211176634,586329.0708626243285835,"1521"
11179269.7411234211176634,586329.0708626243285835,11180269.7411234211176634,585329.0708626243285835,"1522"
11179269.7411234211176634,585329.0708626243285835,11180269.7411234211176634,584329.0708626243285835,"1523"
